block,plot,sub,bkgrd,dens,phyto,phyto.n.indiv,phyto.date.census,phyto.date.collect,phyto.unique,Nbrhood.size,bkgrd.n.indiv,bg.date.census,CRCO,ERBO,FIGA,GAMU,HYGL,SIGA,other,notes,plot.notes,sub.notes,unique
14,10,1,MICA,H,AVBA,2,04/29/2022,,,,47,04/29/2022,4,0,0,2,1,0,0,,,,8562
14,10,2,MICA,H,LOMU,1,04/07/2022,,,10,16,04/07/2022,3,0,0,0,0,0,1,,,,8563
14,10,3,MICA,H,VIVI,-9999,,,,,,,,,,,,,,,,,8564
14,10,4,MICA,H,MAEL,0,04/07/2022,,,18,35,04/07/2022,0,2,0,3,0,1,2,,,,8565
14,10,5,MICA,H,ACAM,1,04/07/2022,,,10,23,04/07/2022,2,0,0,1,0,0,2,,,,8566
14,10,6,MICA,H,BRNI,2,04/07/2022,04/26/2022,,18,72,04/07/2022,1,0,1,0,0,1,1,,,,8567
14,10,7,MICA,H,empty,,,,,,,,,,,,,,,,,,8568
14,10,8,MICA,H,ANAR,0,04/07/2022,,,10,33,04/07/2022,0,0,0,0,0,0,0,,,,8569
14,10,9,MICA,H,GITR,0,04/07/2022,,,10,23,04/07/2022,1,0,0,1,0,0,0,,,,8570
14,10,10,MICA,H,TACA,2,04/07/2022,,,10,26,04/07/2022,3,1,0,0,0,0,1,,,,8571
14,10,11,MICA,H,TWIL-I,1,04/07/2022,,,18,71,04/07/2022,6,0,0,2,0,0,0,"phytometer is still vegetative as of 4/12, did not collect",,,8572
14,10,12,MICA,H,empty,,,,,,,,,,,,,,,,,,8573
14,10,13,MICA,H,CESO,0,04/07/2022,,,18,109,04/07/2022,3,1,0,1,0,1,0,,,,8574
14,10,14,MICA,H,empty,,,,,,,,,,,,,,,,,,8575
14,10,15,MICA,H,THIR-I,2,04/07/2022,,,18,63,04/07/2022,18,0,1,2,0,3,0,,,,8576
14,10,16,MICA,H,CLPU,0,04/07/2022,,,10,36,04/07/2022,2,0,1,1,0,1,1,,,,8577
14,10,17,MICA,H,empty,,,,,,,,,,,,,,,,,,8578
14,10,18,MICA,H,ERBO,-9999,,,,,,,,,,,,,,,,,8579
14,10,19,MICA,H,MICA,1,04/07/2022,04/07/2022,,10,24,04/07/2022,2,0,0,0,0,0,0,,,,8580
14,10,20,MICA,H,BRHO,3,04/07/2022,04/19/2022,,10,19,04/07/2022,10,0,0,1,0,6,0,,,,8581
14,10,21,MICA,H,PLER,3,04/07/2022,04/13/2022,,10,25,04/07/2022,2,0,1,0,0,0,0,,,,8582
14,10,22,MICA,H,LENI,2,03/21/2022,03/21/2022,,18,28,03/21/2022,6,0,0,1,0,0,2,,,,8583
14,10,23,MICA,H,PLNO,1,04/07/2022,04/19/2022,,18,77,04/07/2022,5,0,0,1,0,0,1,,,,8584
14,10,24,MICA,H,AMME,0,04/04/2022,,,18,47,04/04/2022,1,0,0,0,0,0,1,,,,8585
14,10,25,MICA,H,empty,,,,,,,,,,,,,,,,,,8586
14,11,1,CLPU,L,AVBA,2,04/29/2022,,,,14,04/29/2022,5,0,1,11,0,1,2,,,,8587
14,11,2,CLPU,L,LOMU,,,,,10,,,,,,,,,,,,,8588
14,11,3,CLPU,L,VIVI,-9999,,,,,,,,,,,,,,,,,8589
14,11,4,CLPU,L,MAEL,,,,,18,,,,,,,,,,,,,8590
14,11,5,CLPU,L,ACAM,,,,,10,,,,,,,,,,,,,8591
14,11,6,CLPU,L,BRNI,1,04/26/2022,04/26/2022,,18,15,04/26/2022,0,0,0,9,0,0,0,,,,8592
14,11,7,CLPU,L,BRHO,0,04/19/2022,,,10,2,04/19/2022,6,0,0,1,1,1,1,,,,8593
14,11,8,CLPU,L,ANAR,,,,,10,,,,,,,,,,,,,8594
14,11,9,CLPU,L,GITR,2,04/13/2022,04/13/2022,,10,5,04/13/2022,0,0,0,0,0,1,0,,,,8595
14,11,10,CLPU,L,TACA,,,,,10,,,,,,,,,,,,,8596
14,11,11,CLPU,L,TWIL-I,2,04/12/2022,04/12/2022,,18,26,04/12/2022,16,0,0,3,1,2,0,,,,8597
14,11,12,CLPU,L,empty,,,,,,,,,,,,,,,,,,8598
14,11,13,CLPU,L,CESO,,,,,18,,,,,,,,,,,,,8599
14,11,14,CLPU,L,empty,,,,,,,,,,,,,,,,,,8600
14,11,15,CLPU,L,THIR-I,,,,,18,,,,,,,,,,,,,8601
14,11,16,CLPU,L,CLPU,,,,,10,,,,,,,,,,,,,8602
14,11,17,CLPU,L,empty,,,,,,,,,,,,,,,,,,8603
14,11,18,CLPU,L,ERBO,-9999,,,,,,,,,,,,,,,,,8604
14,11,19,CLPU,L,empty,,,,,,,,,,,,,,,,,,8605
14,11,20,CLPU,L,MICA,1,04/04/2022,04/04/2022,b,10,1,04/04/2022,1,0,0,0,0,0,0,,,,11567
14,11,20,CLPU,L,MICA,2,04/04/2022,04/04/2022,a,10,2,04/04/2022,8,0,0,0,1,1,0,,,,8606
14,11,21,CLPU,L,PLER,2,04/13/2022,04/13/2022,,10,2,04/13/2022,0,0,0,0,0,2,0,,,,8607
14,11,22,CLPU,L,LENI,1,03/21/2022,03/21/2022,,18,8,03/21/2022,4,0,0,0,1,0,6,,,,8608
14,11,23,CLPU,L,PLNO,0,04/19/2022,,,18,13,04/19/2022,2,0,1,2,0,0,1,,,,8609
14,11,24,CLPU,L,AMME,0,04/04/2022,,,18,15,04/04/2022,12,0,2,7,0,2,4,,,,8610
14,11,25,CLPU,L,empty,,,,,,,,,,,,,,,,,,8611
14,12,1,ERBO,H,AVBA,-9999,04/29/2022,,,,0,04/29/2022,18,0,1,4,0,1,1,,,,8612
14,12,2,ERBO,H,LOMU,-9999,,,,,,,,,,,,,,,,,8613
14,12,3,ERBO,H,VIVI,-9999,,,,,,,,,,,,,,,,,8614
14,12,4,ERBO,H,MAEL,-9999,,,,,,,,,,,,,,,,,8615
14,12,5,ERBO,H,ACAM,-9999,,,,,,,,,,,,,,,,,8616
14,12,6,ERBO,H,BRNI,-9999,,,,,,,,,,,,,,,,,8617
14,12,7,ERBO,H,empty,-9999,,,,,,,,,,,,,,,,,8618
14,12,8,ERBO,H,ANAR,-9999,,,,,,,,,,,,,,,,,8619
14,12,9,ERBO,H,GITR,-9999,,,,,,,,,,,,,,,,,8620
14,12,10,ERBO,H,TACA,-9999,,,,,,,,,,,,,,,,,8621
14,12,11,ERBO,H,TWIL-I,-9999,,,,,,,,,,,,,,,,,8622
14,12,12,ERBO,H,empty,-9999,,,,,,,,,,,,,,,,,8623
14,12,13,ERBO,H,CESO,-9999,,,,,,,,,,,,,,,,,8624
14,12,14,ERBO,H,empty,-9999,,,,,,,,,,,,,,,,,8625
14,12,15,ERBO,H,THIR-I,-9999,,,,,,,,,,,,,,,,,8626
14,12,16,ERBO,H,CLPU,-9999,,,,,,,,,,,,,,,,,8627
14,12,17,ERBO,H,empty,-9999,,,,,,,,,,,,,,,,,8628
14,12,18,ERBO,H,ERBO,-9999,,,,,,,,,,,,,,,,,8629
14,12,19,ERBO,H,MICA,-9999,,,,,,,,,,,,,,,,,8630
14,12,20,ERBO,H,BRHO,-9999,,,,,,,,,,,,,,,,,8631
14,12,21,ERBO,H,PLER,-9999,,,,,,,,,,,,,,,,,8632
14,12,22,ERBO,H,LENI,-9999,,,,,,,,,,,,,,,,,8633
14,12,23,ERBO,H,PLNO,-9999,,,,,,,,,,,,,,,,,8634
14,12,24,ERBO,H,AMME,-9999,,,,,,,,,,,,,,,,,8635
14,12,25,ERBO,H,empty,-9999,,,,,,,,,,,,,,,,,8636
14,13,1,BRNI,L,AVBA,1,04/26/2022,,,,10,04/26/2022,5,0,0,1,2,2,1,other= THIR,,,8637
14,13,2,BRNI,L,LOMU,3,04/26/2022,,,10,19,04/26/2022,0,0,0,0,0,0,0,,,,8638
14,13,3,BRNI,L,VIVI,-9999,,,,,,,,,,,,,,,,,8639
14,13,4,BRNI,L,MAEL,0,04/26/2022,,,18,26,04/26/2022,1,0,0,1,2,4,2,,,,8640
14,13,5,BRNI,L,ACAM,1,04/26/2022,,,10,13,04/26/2022,0,0,1,0,0,3,1,,,,8641
14,13,6,BRNI,L,BRNI,1,04/26/2022,04/26/2022,,18,30,04/26/2022,0,0,0,1,0,2,1,,,,8642
14,13,7,BRNI,L,empty,,,,,,,,,,,,,,,,,,8643
14,13,8,BRNI,L,ANAR,3,04/26/2022,,,10,9,04/26/2022,0,0,0,3,0,0,0,,,,8644
14,13,9,BRNI,L,GITR,1,04/13/2022,04/13/2022,,10,9,04/13/2022,6,0,0,0,0,0,1,,,,8645
14,13,10,BRNI,L,TACA,3,04/26/2022,,,10,14,04/26/2022,0,0,0,0,0,0,0,,,,8646
14,13,11,BRNI,L,TWIL-I,0,04/12/2022,,,18,27,04/12/2022,4,0,0,0,0,3,0,,,,8647
14,13,12,BRNI,L,empty,,,,,,,,,,,,,,,,,,8648
14,13,13,BRNI,L,CESO,1,04/26/2022,,,18,27,04/26/2022,0,0,0,0,0,3,1,,,,8649
14,13,14,BRNI,L,empty,,,,,,,,,,,,,,,,,,8650
14,13,15,BRNI,L,THIR-I,2,04/26/2022,,,18,33,04/26/2022,0,0,0,1,0,0,0,,,,8651
14,13,16,BRNI,L,CLPU,0,04/26/2022,,,10,24,04/26/2022,0,0,0,1,0,0,0,,,,8652
14,13,17,BRNI,L,empty,,,,,,,,,,,,,,,,,,8653
14,13,18,BRNI,L,ERBO,-9999,,,,,,,,,,,,,,,,,8654
14,13,19,BRNI,L,MICA,0,04/04/2022,,,10,5,04/04/2022,3,0,0,3,0,0,0,,,,8655
14,13,20,BRNI,L,BRHO,3,04/19/2022,04/19/2022,,10,19,04/19/2022,0,0,0,2,0,0,0,,,,8656
14,13,21,BRNI,L,PLER,2,04/13/2022,04/13/2022,,10,15,04/13/2022,0,0,0,1,0,1,0,,,,8657
14,13,22,BRNI,L,LENI,1,03/21/2022,03/21/2022,,18,26,03/21/2022,8,0,0,1,2,0,1,,,,8658
14,13,23,BRNI,L,PLNO,1,04/19/2022,04/19/2022,,18,30,04/19/2022,9,0,1,3,1,4,2,,,,8659
14,13,24,BRNI,L,AMME,1,04/04/2022,04/04/2022,,18,26,04/04/2022,2,0,0,3,0,6,0,,,,8660
14,13,25,BRNI,L,empty,,,,,,,,,,,,,,,,,,8661
14,14,1,LENI,H,AVBA,4,03/18/2022,,,,102,04/29/2022,5,0,0,1,0,4,0,CORRECTED; 4/29 - changed # phytometers from 0 to 4 (1 is baby),,,8662
14,14,2,LENI,H,LOMU,3,03/18/2022,,,10,12,03/18/2022,1,0,0,2,0,0,0,,,,8663
14,14,3,LENI,H,VIVI,-9999,,,,,,,,,,,,,,,,,8664
14,14,4,LENI,H,MAEL,0,03/18/2022,,,18,47,03/18/2022,2,0,0,3,0,3,0,,,,8665
14,14,5,LENI,H,ACAM,1,03/18/2022,,,10,11,03/28/2022,2,0,0,2,0,1,0,found in subplot 4,,,8666
14,14,6,LENI,H,BRNI,3,03/18/2022,04/26/2022,,18,17,03/18/2022,6,0,0,1,0,2,1,,,,8667
14,14,7,LENI,H,empty,,,,,,,,,,,,,,,,,,8668
14,14,8,LENI,H,ANAR,0,03/18/2022,,,10,19,03/18/2022,0,0,0,0,0,0,0,,,,8669
14,14,9,LENI,H,GITR,3,03/21/2022,04/13/2022,,10,11,03/21/2022,0,0,0,2,0,1,0,,,,8670
14,14,10,LENI,H,TACA,3,03/21/2022,,,10,12,03/21/2022,0,0,0,1,0,0,1,,,,8671
14,14,11,LENI,H,TWIL-I,1,03/21/2022,04/12/2022,,18,36,03/21/2022,0,0,0,0,0,0,2,RESOLVED. changed # of phytometers from 2 to 1,,,8672
14,14,12,LENI,H,empty,,,,,,,,,,,,,,,,,,8673
14,14,13,LENI,H,CESO,2,03/21/2022,,,18,15,03/21/2022,0,0,0,1,0,0,1,,,,8674
14,14,14,LENI,H,empty,,,,,,,,,,,,,,,,,,8675
14,14,15,LENI,H,THIR-I,2,03/21/2022,,,18,21,03/21/2022,0,0,0,3,0,0,0,,,,8676
14,14,16,LENI,H,CLPU,0,03/21/2022,,,10,24,03/21/2022,0,0,0,0,0,0,0,,,,8677
14,14,17,LENI,H,empty,,,,,,,,,,,,,,,,,,8678
14,14,18,LENI,H,ERBO,-9999,,,,,,,,,,,,,,,,,8679
14,14,19,LENI,H,MICA,0,03/21/2022,,,10,18,03/21/2022,0,0,0,2,0,0,1,,,,8680
14,14,20,LENI,H,BRHO,3,03/21/2022,04/19/2022,,10,9,03/21/2022,0,0,0,1,0,0,0,,,,8681
14,14,21,LENI,H,PLER,1,03/21/2022,04/13/2022,,10,5,03/21/2022,0,1,0,1,0,0,0,,,,8682
14,14,22,LENI,H,LENI,1,03/21/2022,03/21/2022,,18,21,03/21/2022,0,0,0,2,0,0,1,,,,8683
14,14,23,LENI,H,PLNO,0,03/21/2022,,,18,32,03/21/2022,12,0,0,2,0,1,0,,,,8684
14,14,24,LENI,H,AMME,0,03/21/2022,,,18,25,03/28/2022,0,0,0,1,0,0,0,,,,8685
14,14,25,LENI,H,empty,,,,,,,,,,,,,,,,,,8686
14,15,1,CESO,H,AVBA,0,05/03/2022,,,,13,05/03/2022,0,1,0,0,0,0,1,other = ANAR,,,8687
14,15,2,CESO,H,LOMU,,,,,10,,,,,,,,,,,,,8688
14,15,3,CESO,H,VIVI,-9999,,,,,,,,,,,,,,,,,8689
14,15,4,CESO,H,MAEL,,,,,18,,,,,,,,,,,,,8690
14,15,5,CESO,H,ACAM,,,,,10,,,,,,,,,,,,,8691
14,15,6,CESO,H,BRNI,3,04/26/2022,04/26/2022,,18,27,04/26/2022,1,0,0,0,0,0,1,other= THIR,,,8692
14,15,7,CESO,H,empty,,,,,,,,,,,,,,,,,,8693
14,15,8,CESO,H,ANAR,,,,,10,,,,,,,,,,,,,8694
14,15,9,CESO,H,GITR,1,04/13/2022,04/13/2022,,10,6,04/13/2022,2,0,0,0,0,0,0,,,,8695
14,15,10,CESO,H,TACA,,,,,10,,,,,,,,,,,,,8696
14,15,11,CESO,H,TWIL-I,0,04/11/2022,,,18,45,04/11/2022,4,0,0,0,0,0,2,,,,8697
14,15,12,CESO,H,empty,,,,,,,,,,,,,,,,,,8698
14,15,13,CESO,H,CESO,,,,,18,,,,,,,,,,,,,8699
14,15,14,CESO,H,empty,,,,,,,,,,,,,,,,,,8700
14,15,15,CESO,H,THIR-I,,,,,18,,,,,,,,,,,,,8701
14,15,16,CESO,H,CLPU,1,05/06/2022,,,10,17,05/06/2022,0,0,0,0,0,0,,,,,8702
14,15,17,CESO,H,empty,,,,,,,,,,,,,,,,,,8703
14,15,18,CESO,H,ERBO,-9999,,,,,,,,,,,,,,,,,8704
14,15,19,CESO,H,MICA,1,04/04/2022,04/04/2022,,10,9,04/04/2022,4,0,0,0,0,0,1,,,,8705
14,15,20,CESO,H,BRHO,2,04/19/2022,04/19/2022,,10,15,04/19/2022,8,0,0,0,0,0,2,,,,8706
14,15,21,CESO,H,PLER,1,04/13/2022,04/13/2022,,10,12,04/13/2022,0,0,0,0,0,0,0,,,,8707
14,15,22,CESO,H,LENI,0,03/21/2022,,,18,29,03/21/2022,0,0,0,0,0,0,0,,,,8708
14,15,23,CESO,H,PLNO,0,04/19/2022,,,18,58,04/19/2022,0,0,0,0,0,0,2,,,,8709
14,15,24,CESO,H,AMME,1,04/04/2022,04/04/2022,,18,25,04/04/2022,8,0,0,0,0,0,1,,,,8710
14,15,25,CESO,H,empty,,,,,,,,,,,,,,,,,,8711
14,16,1,VIVI,H,AVBA,-9999,,,,,,,,,,,,,,,,,8712
14,16,2,VIVI,H,LOMU,-9999,,,,,,,,,,,,,,,,,8713
14,16,3,VIVI,H,VIVI,-9999,,,,,,,,,,,,,,,,,8714
14,16,4,VIVI,H,MAEL,-9999,,,,,,,,,,,,,,,,,8715
14,16,5,VIVI,H,ACAM,-9999,,,,,,,,,,,,,,,,,8716
14,16,6,VIVI,H,BRNI,-9999,,,,,,,,,,,,,,,,,8717
14,16,7,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,8718
14,16,8,VIVI,H,ANAR,-9999,,,,,,,,,,,,,,,,,8719
14,16,9,VIVI,H,GITR,-9999,,,,,,,,,,,,,,,,,8720
14,16,10,VIVI,H,TACA,-9999,,,,,,,,,,,,,,,,,8721
14,16,11,VIVI,H,TWIL-I,-9999,,,,,,,,,,,,,,,,,8722
14,16,12,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,8723
14,16,13,VIVI,H,CESO,-9999,,,,,,,,,,,,,,,,,8724
14,16,14,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,8725
14,16,15,VIVI,H,THIR-I,-9999,,,,,,,,,,,,,,,,,8726
14,16,16,VIVI,H,CLPU,-9999,,,,,,,,,,,,,,,,,8727
14,16,17,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,8728
14,16,18,VIVI,H,ERBO,-9999,,,,,,,,,,,,,,,,,8729
14,16,19,VIVI,H,MICA,-9999,,,,,,,,,,,,,,,,,8730
14,16,20,VIVI,H,BRHO,-9999,,,,,,,,,,,,,,,,,8731
14,16,21,VIVI,H,PLER,-9999,,,,,,,,,,,,,,,,,8732
14,16,22,VIVI,H,LENI,-9999,,,,,,,,,,,,,,,,,8733
14,16,23,VIVI,H,PLNO,-9999,,,,,,,,,,,,,,,,,8734
14,16,24,VIVI,H,AMME,-9999,,,,,,,,,,,,,,,,,8735
14,16,25,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,8736
14,17,1,THIR-I,H,AVBA,1,05/03/2022,,,,15,05/03/2022,0,0,0,0,0,0,0,,,,8737
14,17,2,THIR-I,H,LOMU,,,,,10,,,,,,,,,,,,,8738
14,17,3,THIR-I,H,VIVI,-9999,,,,,,,,,,,,,,,,,8739
14,17,4,THIR-I,H,MAEL,,,,,18,,,,,,,,,,,,,8740
14,17,5,THIR-I,H,ACAM,,,,,10,,,,,,,,,,,,,8741
14,17,6,THIR-I,H,BRNI,3,04/26/2022,04/26/2022,,18,13,04/26/2022,6,0,2,0,0,0,0,,,,8742
14,17,7,THIR-I,H,TWIL-U,1,04/12/2022,04/12/2022,,18,8,04/11/2022,29,0,2,0,0,0,0,,,,8743
14,17,8,THIR-I,H,ANAR,,,,,10,,,,,,,,,,,,,8744
14,17,9,THIR-I,H,GITR,3,04/13/2022,04/13/2022,,10,8,04/13/2022,0,0,1,0,0,0,0,,,,8745
14,17,10,THIR-I,H,TACA,,,,,10,,,,,,,,,,,,,8746
14,17,11,THIR-I,H,TWIL-I,2,04/11/2022,04/11/2022,,18,26,04/11/2022,10,0,0,0,1,0,0,,,,8747
14,17,12,THIR-I,H,empty,,,,,,,,,,,,,,,,,,8748
14,17,13,THIR-I,H,CESO,,,,,18,,,,,,,,,,,,,8749
14,17,14,THIR-I,H,empty,,,,,,,,,,,,,,,,,,8750
14,17,15,THIR-I,H,THIR-I,,,,,18,,,,,,,,,,,,,8751
14,17,16,THIR-I,H,CLPU,,,,,10,,,,,,,,,,,,,8752
14,17,17,THIR-I,H,empty,,,,,,,,,,,,,,,,,,8753
14,17,18,THIR-I,H,ERBO,-9999,,,,,,,,,,,,,,,,,8754
14,17,19,THIR-I,H,MICA,2,04/04/2022,04/04/2022,,10,7,04/04/2022,2,0,2,0,0,0,0,,,,8755
14,17,20,THIR-I,H,BRHO,3,04/19/2022,04/19/2022,,10,12,04/19/2022,4,0,0,0,0,1,0,,,,8756
14,17,21,THIR-I,H,PLER,2,04/13/2022,04/13/2022,,10,12,04/13/2022,0,0,0,0,0,0,0,,,,8757
14,17,22,THIR-I,H,LENI,1,03/21/2022,03/21/2022,,18,27,03/21/2022,0,0,1,0,1,0,0,,,,8758
14,17,23,THIR-I,H,PLNO,0,04/19/2022,,,18,26,04/19/2022,3,0,1,0,1,0,0,,,,8759
14,17,24,THIR-I,H,AMME,2,04/04/2022,04/04/2022,,18,21,04/04/2022,4,1,0,0,0,0,0,,,,8760
14,17,25,THIR-I,H,empty,,,,,,,,,,,,,,,,,,8761
14,18,1,GITR,L,AVBA,0,05/03/2022,,,,105,05/03/2022,0,0,1,0,0,0,0,,,,8762
14,18,2,GITR,L,LOMU,2,04/15/2022,,,10,33,04/15/2022,0,0,1,0,0,0,0,,,,8763
14,18,3,GITR,L,VIVI,-9999,,,,,,,,,,,,,,,,,8764
14,18,4,GITR,L,MAEL,1,04/15/2022,,,18,63,04/15/2022,0,0,0,0,0,0,0,,,,8765
14,18,5,GITR,L,ACAM,0,04/15/2022,,,10,16,04/15/2022,0,0,0,0,0,0,0,,,,8766
14,18,6,GITR,L,BRNI,2,04/15/2022,04/26/2022,,18,65,04/15/2022,0,0,0,0,0,0,0,,,,8767
14,18,7,GITR,L,empty,,,,,,,,,,,,,,,,,,8768
14,18,8,GITR,L,ANAR,0,04/15/2022,,,10,24,04/15/2022,0,0,0,0,0,0,0,,,,8769
14,18,9,GITR,L,GITR,1,04/15/2022,04/15/2022,,10,81,04/15/2022,0,0,0,0,0,0,0,,,,8770
14,18,10,GITR,L,TACA,2,04/15/2022,,,10,41,04/15/2022,0,0,0,0,0,0,0,,,,8771
14,18,11,GITR,L,TWIL-I,1,04/12/2022,04/12/2022,,18,20,04/12/2022,9,0,0,0,0,0,0,,,,8772
14,18,12,GITR,L,empty,,,,,,,,,,,,,,,,,,8773
14,18,13,GITR,L,CESO,1,04/15/2022,,,18,156,04/15/2022,0,0,0,0,0,0,2,other = THIR,,,8774
14,18,14,GITR,L,empty,,,,,,,,,,,,,,,,,,8775
14,18,15,GITR,L,THIR-I,1,04/15/2022,,B,,174,04/15/2022,0,0,0,0,0,0,9,8 others= BRNI,,,11589
14,18,15,GITR,L,THIR-I,1,04/15/2022,,A,18,91,04/15/2022,0,1,0,0,0,0,0,at SW corner of sub 15,,,8776
14,18,16,GITR,L,CLPU,0,04/15/2022,,,10,29,04/15/2022,0,0,0,0,0,0,0,,,,8777
14,18,17,GITR,L,empty,,,,,,,,,,,,,,,,,,8778
14,18,18,GITR,L,ERBO,-9999,,,,,,,,,,,,,,,,,8779
14,18,19,GITR,L,MICA,3,04/04/2022,04/04/2022,,10,25,04/04/2022,2,0,0,0,0,0,0,,,,8780
14,18,20,GITR,L,BRHO,2,04/15/2022,04/15/2022,,10,46,04/15/2022,0,0,0,0,0,0,1,other BRNI ,,,8781
14,18,21,GITR,L,PLER,2,04/13/2022,04/13/2022,,10,15,04/13/2022,0,0,0,0,0,0,1,,,,8782
14,18,22,GITR,L,LENI,2,03/21/2022,03/21/2022,,18,89,03/21/2022,0,0,0,1,0,0,1,,,,8783
14,18,23,GITR,L,PLNO,2,04/15/2022,04/19/2022,,18,93,04/15/2022,0,0,0,0,0,0,1,other = THIR,,,8784
14,18,24,GITR,L,AMME,2,04/04/2022,04/04/2022,,18,56,04/04/2022,1,0,0,0,0,0,2,,,,8785
14,18,25,GITR,L,empty,,,,,,,,,,,,,,,,,,8786
14,19,1,BRNI,H,AVBA,0,04/26/2022,,,,34,04/26/2022,0,0,0,0,0,0,1,,,,8787
14,19,2,BRNI,H,LOMU,1,04/26/2022,,,10,23,04/26/2022,0,0,0,0,0,0,0,,,,8788
14,19,3,BRNI,H,VIVI,-9999,,,,,,,,,,,,,,,,,8789
14,19,4,BRNI,H,MAEL,1,04/26/2022,,,18,86,04/26/2022,0,1,0,0,0,0,2,other= THIR,,,8790
14,19,5,BRNI,H,ACAM,2,04/26/2022,,,10,12,04/26/2022,0,1,0,0,0,0,0,,,,8791
14,19,6,BRNI,H,BRNI,1,04/26/2022,04/26/2022,,18,63,04/26/2022,0,0,0,0,0,0,0,,,,8792
14,19,7,BRNI,H,empty,,,,,,,,,,,,,,,,,,8793
14,19,8,BRNI,H,ANAR,3,04/26/2022,,,10,17,04/26/2022,0,0,0,0,0,0,0,phytometers vegetative as of 05/03/2022,,,8794
14,19,9,BRNI,H,GITR,1,04/13/2022,04/13/2022,,10,11,04/13/2022,0,0,0,0,0,0,0,,,,8795
14,19,10,BRNI,H,TACA,3,04/26/2022,,,10,10,04/26/2022,0,0,0,0,0,0,0,,,,8796
14,19,11,BRNI,H,TWIL-I,0,04/12/2022,,,18,53,04/12/2022,1,0,0,0,0,0,1,,,,8797
14,19,12,BRNI,H,empty,,,,,,,,,,,,,,,,,,8798
14,19,13,BRNI,H,CESO,1,04/26/2022,,,18,48,04/26/2022,0,3,0,0,0,0,0,,,,8799
14,19,14,BRNI,H,empty,,,,,,,,,,,,,,,,,,8800
14,19,15,BRNI,H,THIR-I,1,04/26/2022,,A,18,52,04/26/2022,0,0,0,0,0,0,0,centered in sub 15 ,,,8801
14,19,15,BRNI,H,THIR-I,1,04/26/2022,,B,,73,04/26/2022,0,0,0,0,0,0,0,NW of other phyto.  ,,,11723
14,19,16,BRNI,H,CLPU,0,04/26/2022,,,10,16,04/26/2022,0,0,0,0,0,0,1,,,,8802
14,19,17,BRNI,H,empty,,,,,,,,,,,,,,,,,,8803
14,19,18,BRNI,H,ERBO,-9999,,,,,,,,,,,,,,,,,8804
14,19,19,BRNI,H,MICA,2,04/04/2022,04/04/2022,,10,12,04/04/2022,0,0,0,0,0,0,1,,,,8805
14,19,20,BRNI,H,BRHO,3,04/19/2022,04/19/2022,,10,18,04/19/2022,0,0,1,1,0,1,1,,,,8806
14,19,21,BRNI,H,PLER,2,04/13/2022,04/13/2022,,10,4,04/13/2022,0,0,0,0,0,0,0,,,,8807
14,19,22,BRNI,H,LENI,0,03/21/2022,,,18,52,03/21/2022,0,0,0,0,0,0,0,,,,8808
14,19,23,BRNI,H,PLNO,1,04/19/2022,04/19/2022,,18,38,04/19/2022,11,1,0,0,1,0,0,,,,8809
14,19,24,BRNI,H,AMME,3,04/04/2022,04/04/2022,,18,46,04/04/2022,3,0,0,0,0,1,2,,,,8810
14,19,25,BRNI,H,empty,,,,,,,,,,,,,,,,,,8811
14,20,1,LOMU,H,AVBA,2,05/03/2022,05/03/2022,,,31,05/03/2022,0,1,0,0,0,0,0,,,,8812
14,20,2,LOMU,H,LOMU,,,,,10,,,,,,,,,,,,,8813
14,20,3,LOMU,H,VIVI,-9999,,,,,,,,,,,,,,,,,8814
14,20,4,LOMU,H,MAEL,,,,,18,,,,,,,,,,,,,8815
14,20,5,LOMU,H,ACAM,,,,,10,,,,,,,,,,,,,8816
14,20,6,LOMU,H,BRNI,2,04/26/2022,04/26/2022,,18,28,04/26/2022,0,1,0,0,0,0,2,Other= THIR,,,8817
14,20,7,LOMU,H,empty,,,,,,,,,,,,,,,,,,8818
14,20,8,LOMU,H,ANAR,,,,,10,,,,,,,,,,,,,8819
14,20,9,LOMU,H,GITR,2,04/13/2022,04/13/2022,,10,5,04/13/2022,0,1,0,0,0,0,1,1 collected dry with no flower,,,8820
14,20,10,LOMU,H,TACA,,,,,10,,,,,,,,,,,,,8821
14,20,11,LOMU,H,TWIL-I,1,04/12/2022,04/12/2022,,18,33,04/12/2022,5,0,0,0,1,0,2,,,,8822
14,20,12,LOMU,H,empty,,,,,,,,,,,,,,,,,,8823
14,20,13,LOMU,H,CESO,,,,,18,,,,,,,,,,,,,8824
14,20,14,LOMU,H,empty,,,,,,,,,,,,,,,,,,8825
14,20,15,LOMU,H,THIR-I,,,,,18,,,,,,,,,,,,,8826
14,20,16,LOMU,H,CLPU,,,,,10,,,,,,,,,,,,,8827
14,20,17,LOMU,H,empty,,,,,,,,,,,,,,,,,,8828
14,20,18,LOMU,H,ERBO,-9999,,,,,,,,,,,,,,,,,8829
14,20,19,LOMU,H,MICA,3,04/04/2022,04/13/2022,,10,14,04/04/2022,3,0,0,0,0,0,0,"MICA not fully flowering, did not collect",,,8830
14,20,20,LOMU,H,empty,,,,,,,,,,,,,,,,,"subplot: uncertain if this contains anything, not clear from notes",8831
